station_name,trigram,uic_code,latitude,longitude
Serquigny,SYD,87444315,49.1074117,0.7189895
Serres,SRE,87763722,44.4246573,5.7184201
Servas - Lent,SVN,87723791,46.1306663,5.1681312
Servon-sur-Vilaine,SVO,87471532,48.112224,-1.4667757
Servoz,SVZ,87746719,45.9244592,6.763444
Sessenheim,ZHM,87212365,48.7964628,7.9893194
Sète,STE,87773200,43.412485,3.69656
Seugy,SWY,87272039,49.1189923,2.3989116
Seurre,SEU,87713677,46.9964114,5.1513121
Sévérac,SVG,87476754,47.5498647,-2.072707
Sévérac-d'Aveyron,SVC,87783365,44.3246516,3.0569451
Sevran - Livry,SEV,87271429,48.93601,2.53484
Sevran Beaudottes,BDE,87271445,48.94743,2.52474
Sèvres - Ville-d'Avray,VDV,87382341,48.82746,2.20051
Sèvres Rive Gauche,SVR,87393124,48.8214311,2.2147536
Seyssel - Corbonod,SSS,87745828,45.9630307,5.8315162
Sierck-les-Bains,SIK,87191635,49.443655,6.350327
Sierentz,SEZ,87182105,47.656047,7.459142
Sillé-le-Guillaume,SLG,87396234,48.1818735,-0.1289696
Simandre-sur-Suran,SUS,87743336,46.2202097,5.4210929
Simiane-Collongue,SIE,87751438,43.434747,5.426148
Sin-le-Noble,SIN,87345405,50.356612,3.112777
Siorac-en-Périgord,SOC,87595769,44.8197409,0.9844566
Sisteron,SIO,87751206,44.1902025,5.9465888
Soissons,SOI,87271817,49.3691983,3.3381259
Solignac - Le Vigen,SKN,87592246,45.7561586,1.2856817
Solliès-Pont,SIP,87755330,43.1907805,6.0464158
Somain,SOM,87345314,50.3557,3.27738
Sommery,SKY,87411462,49.6297244,1.4353726
Sorgues - Châteauneuf-du-Pape,SCP,87765206,44.0053909,4.8756182
Sotteville-lès-Rouen,SOV,87411223,49.4129479,1.102362
Souillac,SOU,87594333,44.902127,1.466605
Soulac-sur-Mer,SUU,87581371,45.5081769,-1.1175894
Soultz-sous-Forêts,SSF,87213421,48.9347687,7.8827184
Souppes - Château-Landon,SPP,87684217,48.181907,2.734971
Sous le Bois,SBS,87295543,50.2655833,3.93961
Stade de France Saint-Denis,SFD,87164780,48.91779,2.35134
Staffelfelden,TFE,87182691,47.8279612,7.2651657
Stains La Cerisaie T11,STC,87697334,48.9548,2.39209
Steenbecque,SBQ,87342295,50.6806568,2.510089
Steenwerck,SWK,87286161,50.713459,2.7855769
Steinbourg,SNG,87212209,48.7635292,7.416299
Stephansfeld,SFX,87212126,48.7175872,7.7045946
Strasbourg,STG,87212027,48.584967,7.734584
Strasbourg Roethig,SQG,87212191,48.5632897,7.6950455
Strazeele,STZ,87286203,50.713492,2.6312181
Sucé-sur-Erdre,SUF,87590828,47.3431347,-1.5299873
Suèvres,SVK,87574236,47.6802248,1.4540981
Surdon,SDN,87444562,48.6647685,0.1344097
Suresnes Mont Valérien,SMV,87382374,48.87155,2.22131
Surgères,SGE,87485227,46.113238,-0.762284
Survilliers - Fosses,SUR,87276261,49.09961,2.52527
Sury-le-Comtal,SYC,87726422,45.5291194,4.1824904
Tacoignières - Richebourg,TAE,87393454,48.8295827,1.6689566
Taconnaz,TAC,87746750,45.8992065,6.8258755
Tain-l'Hermitage - Tournon,TAI,87761163,45.072183,4.839967
Talence Médoquine,TLM,87748350,44.81649,-0.60062
Tanus,FWD,87615674,44.1003384,2.3151214
Tarare,TAR,87721472,45.889921,4.439208
Tarascon,TCN,87765354,43.801331,4.657206
Tarascon-sur-Ariège,TRC,87611590,42.8495385,1.5999321
Tarbes,TBS,87671008,43.239955,0.069415
Tassin,TAS,87721514,45.76151,4.75857
Taverny,TVY,87276634,49.02536,2.22187
Teillé,TEI,87396051,48.1812341,0.1913397
Templeuve,TEM,87286625,50.52863,3.17559
Tenay - Hauteville,TEN,87743757,45.9222096,5.5016101
Tergnier,TGR,87296442,49.6591862,3.2972491
Terrasson-Lavilledieu,TOD,87594408,45.1357901,1.3004219
Tessonnières,TES,87615245,43.9284209,1.9369531
Teting-sur-Nied,TET,87193342,49.051605,6.6646267
Thann,THA,87182568,47.8088208,7.1069795
Thann Centre,THJ,87472605,47.8099229,7.101046
Thann Saint-Jacques,THD,87182881,47.8133155,7.0938473
Thaon,TAO,87144097,48.24465,6.416384
Theillay,THY,87543199,47.3139904,2.0443867
Thenissey,TEY,87713099,47.4947945,4.6221929
Thenon,THN,87595579,45.1601857,1.0686905
Théoule-sur-Mer,THM,87757583,43.5134929,6.9367978
Thésée,TYQ,87328195,47.322271,1.3120568
Thézy-Glimont,TZY,87316125,49.8118528,2.435931
Thiaville-sur-Meurthe,TIA,87141432,48.4139874,6.8102635
Thiennes,TEE,87342287,50.6523561,2.4729218
Thiers,THI,87734475,45.8610502,3.5431798
Thieux - Nantouillet,TNT,87272054,49.0084346,2.6805271
Thionville,THL,87191007,49.353931,6.169543
Thiviers,TIV,87595124,45.418965,0.921348
Thomery,TMR,87682252,48.394462,2.763995
Thonon-les-Bains,THO,87745646,46.369004,6.481669
Thouaré-sur-Loire,THE,87481143,47.2651143,-1.4409626
Thouars,THQ,87487009,46.9852442,-0.2097941
Thourotte,LTC,87276741,49.4760722,2.8830021
Thuès Carença,THG,87784751,42.5229486,2.2227279
Thun le Paradis,TPA,87381822,49.00687,1.91922
Tieffenbach - Struth,FOX,87215699,48.9062169,7.25527
Tiercé,TCE,87484147,47.617532,-0.469347
Tincques,TIN,87342303,50.35699,2.4980285
Tonnay-Charente,TNC,87485151,45.9433989,-0.8978981
Tonneins,TON,87586651,44.392796,0.314093
Tonnerre,TNE,87713198,47.85938,3.97355
Torfou-Sèvremoine,TFU,87486894,47.0331153,-1.1173797
Torpes - Boussières,GZO,87718114,47.1637546,5.8887804
Toul,TOL,87141044,48.679018,5.880615
Toulon,TLN,87755009,43.12837,5.929293
Toulon Sainte-Musse,TSM,87742262,43.125113642636705,5.972755104236321
Toulouse Matabiau,TSE,87611004,43.611206,1.453616
Tourcoing,TRG,87286542,50.71683,3.16804
Tournan-en-Brie,TOU,87116210,48.7393088,2.75957134
Tournay,TRY,87671172,43.1836066,0.2389703
Tournemire - Roquefort,TEO,87783456,43.9698002,3.0166261
Tournus,TOS,87725622,46.56668,4.906647
Tours,TRS,87571000,47.389781,0.693703
Tourville-la-Rivière,TVI,87411181,49.3248177,1.098964
Toury,TYK,87543074,48.193606,1.939565
Tracy - Sancerre,TAY,87696161,47.3376398,2.8804164
Traou Nez,TNZ,87322347,48.74858987607243,-3.1349542664976724
Trappes,TVO,87393835,48.7751158,2.0066335
Trégonneau - Squiffiec,TGS,87473819,48.6243578,-3.1742524
Trélazé,TLZ,87701532,47.45272,-0.4696
Trémolat,TMA,87584474,44.8625105,0.8303278
Tricot,TTR,87313353,49.5619878,2.5815586
Trie-Château,TRH,87381236,49.2827168,1.8180386
Triel-sur-Seine,TSS,87381806,48.98099,2.00577
Trilport,TLP,87116491,48.96013551,2.94953688
Trith-Saint-Léger,TSL,87343400,50.3318146,3.4893247
Trois Chênes,TCS,87184242,47.6480822,6.8462281
Tronsanges,TSG,87696203,47.113029,3.0541532
Trouville - Deauville,TDE,87444372,49.360005,0.084167
Troyes,TOY,87118000,48.296069,4.065281
Tulle,TUL,87594499,45.258725,1.756467
Tullins Fures,TLE,87761759,45.300996,5.492194
Turckheim,TKM,87182352,48.0856288,7.279466
Turenne,TUR,87594556,45.0379541,1.6007045
Uchaud,UCD,87775106,43.7583991,4.2683101
Uckange,UCK,87191130,49.3032605,6.1567735
Urçay - La Perche,UCY,87576348,46.6295123,2.5865708
Urmatt,URM,87214635,48.5257763,7.3385385
Urt,URT,87672386,43.4993785,-1.3005564
Us,USQ,87381178,49.09969,1.97076
Ussel,USL,87594093,45.5574383,2.3143439
Ustaritz Jatxou,USZ,87673624,43.4048083,-1.4489654
Uzerche,URE,87594200,45.4407088,1.5702735
Vaas,VAH,87396598,47.6707702,0.3165096
Vaires - Torcy,VAI,87116293,48.874953,2.639986
Val d'Argenteuil,VDA,87381798,48.95042,2.23088
Val de Fontenay,VDF,87113712,48.854238,2.489097
Val-de-Reuil,VDR,87415877,49.275437,1.224147
Val-de-Vesle,VVM,87171611,49.17792,4.22221
Valdahon,LVN,87718544,47.14975,6.342275
Valdahon Camp Militaire,VMI,87718601,47.1510452,6.3148621
Valençay,VNY,87576215,47.163172,1.5584442
Valence,VCE,87761007,44.928049,4.893273
Valence d'Agen,VCD,87611863,44.1117317,0.8915743
Valence TGV Rhône-Alpes Sud,VAL,87763029,44.991545,4.978703
Valenciennes,VSN,87343004,50.363259,3.517115
Valergues - Lansargues,VGU,87773432,43.672678,4.0601085
Valleiry,VEY,87745414,46.1092875,5.96735
Valleroy - Moineville,VOY,87192732,49.2056957,5.9360165
Vallon-en-Sully,VLL,87641357,46.5363284,2.6107538
Vallorcine,VLO,87746875,46.0324983,6.9326694
Valmondois,VMD,87276535,49.09182,2.20238
Valognes,VAS,87447284,49.505454,-1.47986
Vandières,VNU,87192476,48.9521683,6.0392275
Vannes,VAN,87476606,47.665169,-2.75245
Vanves - Malakoff,VMK,87391532,48.8181959,2.2920988
Varades - Saint-Florent le Vieil,VDE,87484386,47.3744471,-1.019712
Varangéville - Saint-Nicolas,VRA,87141101,48.63533929,6.31286037
Varennes-sur-Allier,VAA,87696351,46.3154922,3.3941783
Varennes-sur-Fouzon,VZO,87576231,47.2144095,1.6145221
Varetz,VEZ,87594606,45.1911631,1.4472859
Varilhes,VIH,87611327,43.0415593,1.6284818
Vauboyen,VBO,87393538,48.7590575,2.192119
Vaucelles,CHD,87276626,49.02193,2.22885
Vaucresson,VCN,87382267,48.83688,2.15255
Vaudagne,VUD,87746727,45.9088517,6.7726673
Vaumoise,VAU,87271601,49.2339406,2.9885685
Vauvert,VAT,87775817,43.6950375,4.270165
Vaux-sur-Seine,VXS,87381814,49.00699,1.96342
Vauxaillon,VXL,87297283,49.4741418,3.4096166
Vauzelles,VZE,87691469,47.0013565,3.1342094
Vayrac,VAY,87594739,44.9501471,1.7062871
Vayres,VYR,87584714,44.89717,-0.31686
Veauche - Saint-Galmier,SGL,87726208,45.565928,4.293438
Veigné,VGZ,87571414,47.2915255,0.7348815
Velars-sur-Ouche,VLA,87712331,47.3265197,4.9274603
Vélines,VLN,87584177,44.8520145,0.1036584
Vendenheim,VHM,87212118,48.6659659,7.7177824
Vendeuvre-sur-Barse,VUV,87118257,48.2400686,4.4672135
Vendôme,VDM,87574558,47.8021498,1.0678728
Vendôme - Villiers-sur-Loir TGV,VDT,87571216,47.821937,1.021143
Venerque - Vernet,VQV,87611392,43.433361,1.426079
Vénissieux,VSX,87723320,45.705551,4.888109
Verdun,VDN,87175778,49.165406,5.379701
Véretz - Montlouis,VZM,87574434,47.3715058,0.8199079
Vergèze - Codognan,VZC,87775114,43.739877,4.218842
Vermenton,VEE,87683664,47.6605943,3.7320212
Vern-sur-Seiche,VRN,87471029,48.0469707,-1.5966524
Vernaison,VNI,87722264,45.6456478,4.8132908
Verneuil-l'Étang,VNL,87116079,48.644689,2.825006
Verneuil-sur-Avre,VEA,87393595,48.7424857,0.9291925
Vernon - Giverny,VNO,87415604,49.091336,1.47857
Vernou-la-Celle-sur-Seine,VSS,87682468,48.3864547,2.8424649
Vernouillet - Verneuil,VET,87386656,48.9811884,1.9828731
Verrey-sous-Salmaise,VRR,87713081,47.4385905,4.6700223
Versailles Chantiers,VCR,87393009,48.7958264,2.1358827
Versailles Château Rive Gauche,VRG,87393157,48.8003635,2.1288274
Versailles Rive Droite,VRD,87382861,48.8096525,2.1347523
Versigny,VSI,87296608,49.6574494,3.4335692
Vert Galant,VGL,87271437,48.94467,2.5667
Vertaizon,VTZ,87734426,45.784543,3.288269
Vertou,VTU,87481408,47.1861428,-1.4780052
Verzeille,VRZ,87615138,43.1304633,2.3212626
Vesoul,VES,87185009,47.6177734,6.151926
Veuves - Monteaux,VVU,87574327,47.4756722,1.1238749
Veynes Dévoluy,VDY,87763300,44.5320046,5.815764
Viaduc Sainte-Marie,VDU,87746735,45.897096,6.7850134
Viarmes,VCX,87276568,49.11692,2.36838
Vias,VAB,87781260,43.315653,3.4253562
Vic - Mireval,VIC,87773531,43.5007687,3.7994505
Vic-le-Comte,VLC,87734186,45.664911,3.207079
Vic-sur-Cère,VCM,87645440,44.975877,2.6316644
Vichy,VHY,87732008,46.126979,3.430448
Vidauban,VUB,87755421,43.4309416,6.4338501
Vieilleville,VVL,87597633,46.0910959,1.6736439
Vielmur-sur-Agout,VUG,87615492,43.623928,2.0895781
Vienne,VIE,87722587,45.521207,4.874211
Vierzon,VER,87576009,47.226497,2.059822
Vierzon Forges,VFO,87576090,47.2099931,2.0994545
Vierzy,VYA,87271783,49.2910309,3.2773026
Vieux-Thann,VXT,87182550,47.8058505,7.1194904
Vieux-Thann Zone Industrielle,VXZ,87181289,47.8020615,7.1326428
Vif,VIF,87747576,45.0476532,5.6854542
Vigeois,VGE,87594218,45.3829467,1.5149455
Vigneux-sur-Seine,VGS,87681304,48.70816,2.41446
Vignory,VNR,87142232,48.2701366,5.1241594
Villabé,VBV,87681619,48.592637,2.461572
Villaines-sous-Bois,VWG,87272021,49.0798273,2.3513736
Villars-les-Dombes,VLD,87723759,46.004206,5.028404
Villedieu-les-Poêles,VDS,87447698,48.8340495,-1.225559
Villefort,VLF,87775197,44.4395099,3.9240146
Villefranche - Vernet-les-Bains,VVB,87784686,42.591998,2.370396
Villefranche-de-Lauragais,VDL,87615013,43.398537,1.714725
Villefranche-de-Rouergue,VRW,87613893,44.347498,2.0364594
Villefranche-du-Périgord,VPD,87595892,44.6270124,1.0490908
Villefranche-sur-Cher,VSC,87576884,47.2948034,1.768094
Villefranche-sur-Mer,VFH,87756361,43.707061,7.314129
Villefranche-sur-Saône,VIS,87721332,45.9845,4.72077
Villefranque,VQE,87673616,43.4313998,-1.4564514
Villeherviers,VHV,87576165,47.3694005,1.7972555
Villenave-d'Ornon,VIO,87581835,44.7683428,-0.5472574
Villeneuve Triage,VSG,87681809,48.745198,2.438192
Villeneuve-la-Comtesse,VVK,87491258,46.0986599,-0.5130717
Villeneuve-la-Guyard,VVG,87683102,48.342425,3.071655
Villeneuve-le-Roi,VRI,87545277,48.739908,2.426084
Villeneuve-lès-Maguelone,VLM,87773515,43.5438231,3.849917
Villeneuve-Loubet,VVP,87756304,43.629928,7.134066
Villeneuve-Saint-Georges,VSB,87681825,48.730113,2.446011
Villeneuve-sur-Allier,VVR,87696310,46.6592073,3.2469557
Villeneuve-sur-Yonne,VYE,87683219,48.0850129,3.2869251
Villennes-sur-Seine,VSW,87386649,48.9394602,1.9993185
Villenouvelle,VNW,87618215,43.4330358,1.661081
Villeparisis - Mitry-le-Neuf,VII,87271510,48.95325,2.60243
Villeperdue,VIP,87575043,47.2020438,0.6336449
Villepinte,VPN,87271452,48.96292,2.51205
Villepreux - Les Clayes,VEP,87393413,48.8239168,1.9930652
Villereversure,VEU,87743328,46.1944145,5.3977089
Villers-Bretonneux,VLT,87313437,49.86295,2.52141
Villers-Cotterêts,VCT,87271734,49.25026,3.0937
Villers-Saint-Paul,VPL,87276378,49.2825762,2.4899067
Villers-Saint-Sépulcre,ULC,87313593,49.3680779,2.2204386
Villers-sur-Mer,VIU,87444398,49.3159865,0.0099283
Villetaneuse Université,VTN,87697318,48.96,2.34251
Villiers - Neauphle - Pontchartrain,VEH,87393884,48.81550666129636,1.876934489891097
Villiers Montbarbin,VBB,87116749,48.8632544,2.8830418
Villiers-le-Bel - Gonesse - Arnouville,VIB,87276220,48.994175,2.4162288
Villiers-sur-Marne - Le Plessis-Trévise,VSM,87113795,48.823039,2.541761
Vimy,VMY,87342576,50.3732316,2.8229549
Vinay,VNA,87761726,45.20797,5.41005
Vinça,VCA,87784611,42.6481368,2.5276163
Vincelles,VCL,87683631,47.7042304,3.6284728
Vincey,VCY,87144063,48.3436471,6.3355129
Vions - Chanaz,VOZ,87741108,45.8243131,5.8072311
Vire,VIR,87448159,48.846329,-0.882884
Vireux-Molhain,VRX,87172114,50.0827968,4.7233909
Virieu sur Bourbre,VRB,87747204,45.491703,5.4721424
Virieu-le-Grand - Belley,VRU,87741504,45.8482817,5.6536162
Viroflay Rive Droite,VFD,87382887,48.8056695,2.1683208
Viroflay Rive Gauche,VFG,87393215,48.800517,2.1711466
Viry-Châtillon,VWC,87681312,48.676182,2.386391
Viry-Noureuil,VWN,87297051,49.6274493,3.2503611
Vis à Marles,VML,87342535,50.5050115,2.5171137
Vitré,VTE,87471508,48.122671,-1.211754
Vitrolles Aéroport Marseille Provence,AYD,87439554,43.441734,5.237122
Vitry-en-Artois,VYN,87342113,50.3276092,2.9820833
Vitry-le-François,VYF,87174276,48.718142,4.587581
Vitry-sur-Seine,VYB,87545293,48.800768,2.402229
Vittel,VIT,87144279,48.2024882,5.9418718
Viviers-du-Lac,VDX,87741140,45.648502,5.9033389
Viviez - Decazeville,VZI,87613661,44.5555678,2.2182582
Vivoin - Beaumont,VBT,87396077,48.2302093,0.1447829
Vivonne,VIV,87575290,46.4266355,0.2653156
Voiron,VOR,87747287,45.364037,5.595054
Voivres-lès-le-Mans,VOI,87396358,47.9304199,0.0853466
Volvic,VOL,87641423,45.864715,3.0031455
Vonnas,VNS,87725820,46.2272852,4.9916677
Voreppe,VPE,87747337,45.290417,5.632119
Vorey,VOE,87734723,45.1829093,3.911422
Vosves,VOM,87682500,48.5151115,2.5991469
Vougeot - Gilly-lès-Cîteaux,VOT,87713511,47.1755556,4.9715685
Voujeaucourt,VJT,87184531,47.4789729,6.7699667
Voutré,VOU,87478560,48.1340521,-0.2921804
Voves,VOV,87545707,48.2750095,1.6222874
Vrigne-Meuse,VRM,87172221,49.7010822,4.8438063
Vulaines-sur-Seine - Samoreau,VUN,87682443,48.4305468,2.7531008
Wacquemoulin,WAC,87316208,49.5032575,2.6116581
Walbach,WAH,87182360,48.0580062,7.2334758
Walbourg,WAL,87213405,48.8862164,7.8092705
Walheim,WHM,87181065,47.6416406,7.2633202
Waligator Parc,WAB,87191098,49.22492,6.15946
Wallers,WSB,87343301,50.384611,3.3937454
Wambaix,WAM,87345595,50.1338767,3.3114074
Watten - Éperlecques,WAP,87281436,50.8254043,2.2079599
Wattignies - Templemars,WAT,87286526,50.5793139,3.051975
Wavrin,WAV,87286419,50.57443,2.93672
Wesserling,WES,87182618,47.8899651,6.997519
Weyersheim,WEY,87213678,48.7177903,7.7971027
Wihr-au-Val - Soultzbach,WIH,87182378,48.0460522,7.2095351
Willer-sur-Thur,WIL,87182584,47.8425494,7.0693196
Wilwisheim,WIW,87212175,48.745831,7.5077599
Wimille - Wimereux,WWX,87317123,50.7638456,1.6137455
Wingen-sur-Moder,WMG,87213744,48.9200646,7.3811114
Wisches,WHS,87214676,48.5076495,7.2700936
Wissembourg,WBG,87213470,49.0318895,7.9501435
Woippy,WPY,87192088,49.1487965,6.155621
Xertigny,XTY,87144121,48.0530255,6.3767687
Ychoux,YXC,87582536,44.3292659,-0.9460318
Yerres,YES,87682112,48.706759,2.48337
Yffiniac,YFV,87473116,48.4702462,-2.6524629
Ygos-Saint-Saturnin,YGV,87671487,43.9781851,-0.7361528
Ytrac,YTC,87645101,44.9106891,2.3644474
Yvetot,YVT,87413385,49.622035,0.750115
Zillisheim,ZIL,87182196,47.6943143,7.2945376
